sample_id,full_sample_id,method,sloc,lloc,comments,multi_comments,blank,cc_total,cc_avg,cc_max,cc_count,h_vocabulary,h_length,h_difficulty,h_effort,h_bugs,h_time,h_volume,mi_score,parse_error,error_message,source
115058474542,115058474542-1,b_only,275,166,24,30,41,61.0,4.6923076923076925,10.0,13,49.0,86.0,5.2682926829268295,2543.8743918118075,0.16095501553130262,141.32635510065597,482.8650465939079,48.074049042568646,False,,2025-11-09-gpt5nano-failure-classifications
115058474542,115058474542-1,ground_truth,275,166,24,30,41,61.0,4.6923076923076925,10.0,13,49.0,86.0,5.2682926829268295,2543.8743918118075,0.16095501553130262,141.32635510065597,482.8650465939079,48.074049042568646,False,,2025-11-09-gpt5nano-failure-classifications
118214162527,118214162527-1,agent,217,241,41,0,87,23.0,1.0454545454545454,2.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
118214162527,118214162527-1,bypass,207,238,41,0,87,23.0,1.0454545454545454,2.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
118214162527,118214162527-1,a_only,207,238,41,0,87,23.0,1.0454545454545454,2.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
118214162527,118214162527-1,b_only,215,238,41,0,87,23.0,1.0454545454545454,2.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
118214162527,118214162527-1,ground_truth,217,241,41,0,90,23.0,1.0454545454545454,2.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
125568505545,125568505545-1,agent,645,430,50,31,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2025-11-09-gpt5nano-failure-classifications
125568505545,125568505545-1,bypass,844,561,70,31,175,260.0,4.126984126984127,16.0,63,217.0,419.0,10.945273631840797,35595.014557548864,1.0840299887980789,1977.5008087527146,3252.089966394237,3.4470633219841016,False,,2025-11-09-gpt5nano-failure-classifications
125568505545,125568505545-1,a_only,844,561,70,31,175,260.0,4.126984126984127,16.0,63,217.0,419.0,10.945273631840797,35595.014557548864,1.0840299887980789,1977.5008087527146,3252.089966394237,3.4470633219841016,False,,2025-11-09-gpt5nano-failure-classifications
125568505545,125568505545-1,b_only,843,560,69,31,174,260.0,4.126984126984127,16.0,63,217.0,419.0,10.945273631840797,35595.014557548864,1.0840299887980789,1977.5008087527146,3252.089966394237,3.39477540915803,False,,2025-11-09-gpt5nano-failure-classifications
125568505545,125568505545-1,ground_truth,844,561,70,31,176,260.0,4.126984126984127,16.0,63,217.0,419.0,10.945273631840797,35595.014557548864,1.0840299887980789,1977.5008087527146,3252.089966394237,3.4470633219841016,False,,2025-11-09-gpt5nano-failure-classifications
126658010330,126658010330-1,agent,177,41,42,9,24,4.0,1.3333333333333333,2.0,3,15.0,18.0,2.1818181818181817,153.43424884571635,0.02344134357365111,8.52412493587313,70.32403072095333,77.43211482906538,False,,2025-11-09-gpt5nano-failure-classifications
126658010330,126658010330-1,bypass,176,41,44,7,23,4.0,1.3333333333333333,2.0,3,15.0,18.0,2.1818181818181817,153.43424884571635,0.02344134357365111,8.52412493587313,70.32403072095333,77.47282283866109,False,,2025-11-09-gpt5nano-failure-classifications
126658010330,126658010330-1,a_only,176,41,44,7,23,4.0,1.3333333333333333,2.0,3,15.0,18.0,2.1818181818181817,153.43424884571635,0.02344134357365111,8.52412493587313,70.32403072095333,77.47282283866109,False,,2025-11-09-gpt5nano-failure-classifications
126658010330,126658010330-1,b_only,175,41,44,7,23,4.0,1.3333333333333333,2.0,3,15.0,18.0,2.1818181818181817,153.43424884571635,0.02344134357365111,8.52412493587313,70.32403072095333,77.51361446095733,False,,2025-11-09-gpt5nano-failure-classifications
126658010330,126658010330-1,ground_truth,179,41,45,7,24,4.0,1.3333333333333333,2.0,3,15.0,18.0,2.1818181818181817,153.43424884571635,0.02344134357365111,8.52412493587313,70.32403072095333,77.49085510675432,False,,2025-11-09-gpt5nano-failure-classifications
127442621803,127442621803-1,agent,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2025-11-09-gpt5nano-failure-classifications
127442621803,127442621803-1,bypass,1679,1062,73,0,351,208.0,3.5254237288135593,25.0,59,164.0,268.0,7.576158940397351,14938.851550992502,0.6572746457458822,829.9361972773612,1971.8239372376468,3.254969266585042,False,,2025-11-09-gpt5nano-failure-classifications
127442621803,127442621803-1,a_only,1679,1062,73,0,351,208.0,3.5254237288135593,25.0,59,164.0,268.0,7.576158940397351,14938.851550992502,0.6572746457458822,829.9361972773612,1971.8239372376468,3.254969266585042,False,,2025-11-09-gpt5nano-failure-classifications
127442621803,127442621803-1,b_only,1679,1062,73,0,351,208.0,3.5254237288135593,25.0,59,164.0,268.0,7.576158940397351,14938.851550992502,0.6572746457458822,829.9361972773612,1971.8239372376468,3.254969266585042,False,,2025-11-09-gpt5nano-failure-classifications
127442621803,127442621803-1,ground_truth,1679,1062,73,0,351,208.0,3.5254237288135593,25.0,59,164.0,268.0,7.576158940397351,14938.851550992502,0.6572746457458822,829.9361972773612,1971.8239372376468,3.254969266585042,False,,2025-11-09-gpt5nano-failure-classifications
134296232550,134296232550-1,agent,404,379,103,8,149,146.0,5.84,24.0,25,147.0,250.0,8.003731343283581,14406.060801934702,0.5999726954030303,800.3367112185946,1799.9180862090911,30.419051133725013,False,,2025-11-09-gpt5nano-failure-classifications
134296232550,134296232550-1,bypass,410,387,108,8,149,152.0,6.08,30.0,25,149.0,260.0,8.172794117647058,15340.202284767354,0.6256612717733874,852.233460264853,1876.9838153201622,29.501815271287317,False,,2025-11-09-gpt5nano-failure-classifications
134296232550,134296232550-1,a_only,407,379,107,8,150,146.0,5.84,24.0,25,147.0,250.0,8.003731343283581,14406.060801934702,0.5999726954030303,800.3367112185946,1799.9180862090911,30.62464730112137,False,,2025-11-09-gpt5nano-failure-classifications
134296232550,134296232550-1,b_only,410,387,108,8,149,152.0,6.08,30.0,25,149.0,260.0,8.172794117647058,15340.202284767354,0.6256612717733874,852.233460264853,1876.9838153201622,29.501815271287317,False,,2025-11-09-gpt5nano-failure-classifications
134296232550,134296232550-1,ground_truth,402,379,107,8,149,146.0,5.84,24.0,25,147.0,250.0,8.003731343283581,14406.060801934702,0.5999726954030303,800.3367112185946,1799.9180862090911,30.71435079547192,False,,2025-11-09-gpt5nano-failure-classifications
135757895111,135757895111-1,agent,863,768,164,52,191,158.0,5.266666666666667,18.0,30,121.0,200.0,8.985849056603774,12434.372138686891,0.4612575491516397,690.7984521492717,1383.772647454919,19.652723025340592,False,,2025-11-09-gpt5nano-failure-classifications
135757895111,135757895111-1,bypass,824,736,154,52,184,147.0,4.9,16.0,30,111.0,179.0,8.828125,10736.769510051845,0.405400146692223,596.4871950028803,1216.200440076669,21.7845409825145,False,,2025-11-09-gpt5nano-failure-classifications
135757895111,135757895111-1,a_only,824,736,154,52,184,147.0,4.9,16.0,30,111.0,179.0,8.828125,10736.769510051845,0.405400146692223,596.4871950028803,1216.200440076669,21.7845409825145,False,,2025-11-09-gpt5nano-failure-classifications
135757895111,135757895111-1,b_only,823,734,148,52,185,148.0,4.933333333333334,18.0,30,112.0,186.0,9.123711340206185,11552.151481648476,0.4220560051675714,641.7861934249154,1266.1680155027143,21.333456518091932,False,,2025-11-09-gpt5nano-failure-classifications
135757895111,135757895111-1,ground_truth,813,723,143,52,180,142.0,4.733333333333333,16.0,30,103.0,168.0,8.337078651685394,9365.307974343272,0.3744440295222602,520.2948874635151,1123.3320885667806,22.545205931707912,False,,2025-11-09-gpt5nano-failure-classifications
136304482098,136304482098-1,agent,387,420,82,194,206,99.0,2.675675675675676,12.0,37,62.0,105.0,5.8584905660377355,3662.6733058375116,0.20839687086354067,203.4818503243062,625.190612590622,41.74880265776055,False,,2025-11-09-gpt5nano-failure-classifications
136304482098,136304482098-1,bypass,393,397,80,198,197,95.0,2.638888888888889,10.0,36,66.0,102.0,5.2894736842105265,3261.109690397027,0.2055094000581874,181.17276057761262,616.5282001745622,42.63017710250387,False,,2025-11-09-gpt5nano-failure-classifications
136304482098,136304482098-1,a_only,393,397,80,198,197,95.0,2.638888888888889,10.0,36,66.0,102.0,5.2894736842105265,3261.109690397027,0.2055094000581874,181.17276057761262,616.5282001745622,42.63017710250387,False,,2025-11-09-gpt5nano-failure-classifications
136304482098,136304482098-1,b_only,379,408,83,196,208,95.0,2.638888888888889,10.0,36,63.0,99.0,5.416666666666667,3205.3163589768305,0.19725023747549725,178.07313105426837,591.7507124264918,42.57177715640372,False,,2025-11-09-gpt5nano-failure-classifications
136304482098,136304482098-1,ground_truth,407,415,84,198,205,96.0,2.5945945945945947,10.0,37,64.0,99.0,5.318181818181818,3159.0,0.198,175.5,594.0,42.40848844630775,False,,2025-11-09-gpt5nano-failure-classifications
141616630456,141616630456-1,agent,996,632,68,751,301,131.0,3.275,28.0,40,114.0,191.0,8.54,11145.400217704677,0.43502733090182194,619.1889009835932,1305.0819927054658,32.44305545662605,False,,2025-11-09-gpt5nano-failure-classifications
141616630456,141616630456-1,bypass,1033,634,69,753,305,131.0,3.119047619047619,28.0,42,113.0,184.0,8.272727272727273,10381.552413334539,0.41830430969479826,576.7529118519188,1254.9129290843948,33.05948123656738,False,,2025-11-09-gpt5nano-failure-classifications
141616630456,141616630456-1,a_only,1012,648,72,758,305,137.0,3.341463414634146,28.0,41,118.0,202.0,8.682692307692308,12071.49411597977,0.4634312986570307,670.6385619988762,1390.293895971092,31.362874200800682,False,,2025-11-09-gpt5nano-failure-classifications
141616630456,141616630456-1,b_only,1033,634,69,753,305,131.0,3.119047619047619,28.0,42,113.0,184.0,8.272727272727273,10381.552413334539,0.41830430969479826,576.7529118519188,1254.9129290843948,33.05948123656738,False,,2025-11-09-gpt5nano-failure-classifications
141616630456,141616630456-1,ground_truth,1020,653,78,758,305,137.0,3.341463414634146,28.0,41,118.0,202.0,8.682692307692308,12071.49411597977,0.4634312986570307,670.6385619988762,1390.293895971092,31.29559092604636,False,,2025-11-09-gpt5nano-failure-classifications
147440192254,147440192254-1,agent,197,93,41,5,31,2.0,1.0,1.0,2,13.0,35.0,2.85,369.11886188457396,0.043171796711646074,20.50660343803189,129.51539013493823,65.68304453235817,False,,2025-11-09-gpt5nano-failure-classifications
147440192254,147440192254-1,bypass,198,94,46,5,31,2.0,1.0,1.0,2,13.0,35.0,2.85,369.11886188457396,0.043171796711646074,20.50660343803189,129.51539013493823,66.34401590094427,False,,2025-11-09-gpt5nano-failure-classifications
147440192254,147440192254-1,a_only,198,94,46,5,31,2.0,1.0,1.0,2,13.0,35.0,2.85,369.11886188457396,0.043171796711646074,20.50660343803189,129.51539013493823,66.34401590094427,False,,2025-11-09-gpt5nano-failure-classifications
147440192254,147440192254-1,b_only,187,93,50,5,37,2.0,1.0,1.0,2,14.0,39.0,2.8636363636363638,425.21232015888785,0.04949561398674885,23.62290667549377,148.48684196024655,67.00908742052586,False,,2025-11-09-gpt5nano-failure-classifications
147440192254,147440192254-1,ground_truth,184,93,46,5,37,2.0,1.0,1.0,2,13.0,35.0,2.85,369.11886188457396,0.043171796711646074,20.50660343803189,129.51539013493823,66.99539339819907,False,,2025-11-09-gpt5nano-failure-classifications
153867800458,153867800458-1,agent,796,578,30,31,261,190.0,3.2758620689655173,14.0,58,240.0,381.0,6.631578947368421,19977.799470146452,1.0041751056422819,1109.8777483414697,3012.525316926846,12.697894704556207,False,,2025-11-09-gpt5nano-failure-classifications
153867800458,153867800458-1,bypass,833,608,34,31,275,200.0,3.3333333333333335,14.0,60,261.0,411.0,6.554216867469879,21625.43776309736,1.0998231215300742,1201.4132090609646,3299.4693645902225,10.993527260234579,False,,2025-11-09-gpt5nano-failure-classifications
153867800458,153867800458-1,a_only,718,518,27,16,226,168.0,3.36,14.0,50,227.0,357.0,6.0092592592592595,16790.33795061013,0.931359269987619,932.7965528116739,2794.077809962857,14.180403691107228,False,,2025-11-09-gpt5nano-failure-classifications
153867800458,153867800458-1,b_only,833,608,34,31,275,200.0,3.3333333333333335,14.0,60,261.0,411.0,6.554216867469879,21625.43776309736,1.0998231215300742,1201.4132090609646,3299.4693645902225,10.993527260234579,False,,2025-11-09-gpt5nano-failure-classifications
153867800458,153867800458-1,ground_truth,718,518,27,16,226,168.0,3.36,14.0,50,227.0,357.0,6.0092592592592595,16790.33795061013,0.931359269987619,932.7965528116739,2794.077809962857,14.180403691107228,False,,2025-11-09-gpt5nano-failure-classifications
157321321819,157321321819-1,agent,442,279,32,3,51,83.0,3.32,15.0,25,62.0,99.0,6.901960784313726,4068.467314203174,0.19648847824276688,226.02596190017633,589.4654347283007,32.726539367323134,False,,2025-11-09-gpt5nano-failure-classifications
157321321819,157321321819-1,bypass,448,278,32,3,51,84.0,3.36,15.0,25,66.0,105.0,6.8,4315.697401221935,0.21155379417754588,239.76096673455197,634.6613825326376,32.30565360576063,False,,2025-11-09-gpt5nano-failure-classifications
157321321819,157321321819-1,a_only,448,278,32,3,51,84.0,3.36,15.0,25,66.0,105.0,6.8,4315.697401221935,0.21155379417754588,239.76096673455197,634.6613825326376,32.30565360576063,False,,2025-11-09-gpt5nano-failure-classifications
157321321819,157321321819-1,b_only,447,281,33,3,51,83.0,3.32,15.0,25,62.0,99.0,6.901960784313726,4068.467314203174,0.19648847824276688,226.02596190017633,589.4654347283007,32.77960191487252,False,,2025-11-09-gpt5nano-failure-classifications
157321321819,157321321819-1,ground_truth,449,281,33,3,51,83.0,3.32,15.0,25,62.0,99.0,6.901960784313726,4068.467314203174,0.19648847824276688,226.02596190017633,589.4654347283007,32.74769055236385,False,,2025-11-09-gpt5nano-failure-classifications
157961687120,157961687120-1,agent,125,71,7,23,22,18.0,6.0,8.0,3,20.0,28.0,2.8333333333333335,342.8729621943975,0.040337995552282055,19.048497899688748,121.01398665684616,67.72089264135504,False,,2025-11-09-gpt5nano-failure-classifications
157961687120,157961687120-1,bypass,89,51,3,17,21,14.0,4.666666666666667,7.0,3,14.0,22.0,1.7727272727272727,148.48684196024655,0.02792060276175576,8.249268997791475,83.76180828526728,71.99218436406403,False,,2025-11-09-gpt5nano-failure-classifications
157961687120,157961687120-1,a_only,89,51,3,17,21,14.0,4.666666666666667,7.0,3,14.0,22.0,1.7727272727272727,148.48684196024655,0.02792060276175576,8.249268997791475,83.76180828526728,71.99218436406403,False,,2025-11-09-gpt5nano-failure-classifications
157961687120,157961687120-1,b_only,124,70,6,24,21,18.0,6.0,8.0,3,20.0,28.0,2.8333333333333335,342.8729621943975,0.040337995552282055,19.048497899688748,121.01398665684616,67.91807566763573,False,,2025-11-09-gpt5nano-failure-classifications
157961687120,157961687120-1,ground_truth,124,70,6,24,21,18.0,6.0,8.0,3,20.0,28.0,2.8333333333333335,342.8729621943975,0.040337995552282055,19.048497899688748,121.01398665684616,67.91807566763573,False,,2025-11-09-gpt5nano-failure-classifications
160767656621,160767656621-1,agent,557,391,17,14,79,91.0,3.7916666666666665,13.0,24,129.0,200.0,6.871794871794871,9635.943099761189,0.46741515036155024,535.330172208955,1402.2454510846508,23.31483274200401,False,,2025-11-09-gpt5nano-failure-classifications
160767656621,160767656621-1,bypass,549,390,17,14,79,91.0,3.7916666666666665,13.0,24,129.0,200.0,6.871794871794871,9635.943099761189,0.46741515036155024,535.330172208955,1402.2454510846508,23.430618030609907,False,,2025-11-09-gpt5nano-failure-classifications
160767656621,160767656621-1,a_only,558,391,17,14,79,91.0,3.7916666666666665,13.0,24,129.0,200.0,6.871794871794871,9635.943099761189,0.46741515036155024,535.330172208955,1402.2454510846508,23.30351871623908,False,,2025-11-09-gpt5nano-failure-classifications
160767656621,160767656621-1,b_only,549,390,17,14,79,91.0,3.7916666666666665,13.0,24,129.0,200.0,6.871794871794871,9635.943099761189,0.46741515036155024,535.330172208955,1402.2454510846508,23.430618030609907,False,,2025-11-09-gpt5nano-failure-classifications
160767656621,160767656621-1,ground_truth,559,391,17,14,79,91.0,3.7916666666666665,13.0,24,129.0,200.0,6.871794871794871,9635.943099761189,0.46741515036155024,535.330172208955,1402.2454510846508,23.29223243967813,False,,2025-11-09-gpt5nano-failure-classifications
164866621823,164866621823-1,agent,154,167,11,73,72,94.0,2.5405405405405403,13.0,37,55.0,106.0,10.369047619047619,6354.402582272354,0.20427470987787133,353.02236568179745,612.824129633614,53.814950419559146,False,,2025-11-09-gpt5nano-failure-classifications
164866621823,164866621823-1,bypass,160,174,15,70,72,92.0,2.6285714285714286,13.0,35,72.0,134.0,11.31578947368421,9355.554699555421,0.2755899833977566,519.7530388641901,826.7699501932698,52.62024573263546,False,,2025-11-09-gpt5nano-failure-classifications
164866621823,164866621823-1,a_only,160,174,15,70,72,92.0,2.6285714285714286,13.0,35,72.0,134.0,11.31578947368421,9355.554699555421,0.2755899833977566,519.7530388641901,826.7699501932698,52.62024573263546,False,,2025-11-09-gpt5nano-failure-classifications
164866621823,164866621823-1,b_only,142,152,12,63,63,81.0,2.793103448275862,13.0,29,57.0,107.0,10.045454545454545,6269.561371134258,0.20803974383854248,348.3089650630143,624.1192315156275,55.5548948077431,False,,2025-11-09-gpt5nano-failure-classifications
164866621823,164866621823-1,ground_truth,168,183,19,74,76,96.0,2.526315789473684,13.0,38,72.0,136.0,11.447368421052632,9605.599028561242,0.2797032667320515,533.6443904756246,839.1098001961544,51.86956118156132,False,,2025-11-09-gpt5nano-failure-classifications
165342132729,165342132729-1,agent,284,205,20,20,53,69.0,4.0588235294117645,12.0,17,146.0,330.0,9.671641791044776,22947.344532401534,0.7908807014768019,1274.8524740223074,2372.6421044304057,40.66899247019347,False,,2025-11-09-gpt5nano-failure-classifications
165342132729,165342132729-1,bypass,285,204,18,20,54,71.0,4.176470588235294,13.0,17,152.0,343.0,10.52158273381295,26157.06646061192,0.8286797123703833,1453.1703589228846,2486.03913711115,39.99635976178043,False,,2025-11-09-gpt5nano-failure-classifications
165342132729,165342132729-1,a_only,302,205,24,20,54,68.0,4.0,11.0,17,148.0,336.0,9.705882352941176,23511.29968179229,0.8074587769504423,1306.1833156551272,2422.376330851327,41.01521657981155,False,,2025-11-09-gpt5nano-failure-classifications
165342132729,165342132729-1,b_only,285,204,18,20,54,71.0,4.176470588235294,13.0,17,152.0,343.0,10.52158273381295,26157.06646061192,0.8286797123703833,1453.1703589228846,2486.03913711115,39.99635976178043,False,,2025-11-09-gpt5nano-failure-classifications
165342132729,165342132729-1,ground_truth,311,210,24,20,54,71.0,4.176470588235294,13.0,17,152.0,343.0,10.52158273381295,26157.06646061192,0.8286797123703833,1453.1703589228846,2486.03913711115,40.2006222313611,False,,2025-11-09-gpt5nano-failure-classifications
172409570361,172409570361-1,agent,558,472,92,66,148,115.0,8.846153846153847,49.0,13,170.0,334.0,12.277777777777779,30384.26569778158,0.8249121908899976,1688.0147609878654,2474.7365726699927,30.148469976781975,False,,2025-11-09-gpt5nano-failure-classifications
172409570361,172409570361-1,bypass,531,457,91,66,145,115.0,8.846153846153847,49.0,13,166.0,313.0,11.808724832214764,27259.110927982474,0.7694624473371959,1514.3950515545819,2308.387342011588,30.97645545931454,False,,2025-11-09-gpt5nano-failure-classifications
172409570361,172409570361-1,a_only,558,472,91,66,152,117.0,8.357142857142858,49.0,14,168.0,331.0,12.327814569536423,30164.400199393258,0.8156190223132567,1675.8000110774033,2446.85706693977,30.00214582815983,False,,2025-11-09-gpt5nano-failure-classifications
172409570361,172409570361-1,b_only,531,457,91,66,145,115.0,8.846153846153847,49.0,13,166.0,313.0,11.808724832214764,27259.110927982474,0.7694624473371959,1514.3950515545819,2308.387342011588,30.97645545931454,False,,2025-11-09-gpt5nano-failure-classifications
172409570361,172409570361-1,ground_truth,558,472,91,66,152,117.0,8.357142857142858,49.0,14,170.0,334.0,12.277777777777779,30384.26569778158,0.8249121908899976,1688.0147609878654,2474.7365726699927,29.96769329242822,False,,2025-11-09-gpt5nano-failure-classifications
173479270170,173479270170-1,agent,527,545,48,549,451,200.0,2.1739130434782608,14.0,92,266.0,819.0,10.41015625,68678.67726019587,2.199092104891825,3815.482070010881,6597.276314675475,14.784534503925679,False,,2025-11-09-gpt5nano-failure-classifications
173479270170,173479270170-1,bypass,408,390,39,389,321,142.0,2.0579710144927534,14.0,69,192.0,543.0,9.642857142857142,39715.405436811736,1.3728782126305292,2206.4114131562073,4118.634637891588,27.067474251649795,False,,2025-11-09-gpt5nano-failure-classifications
173479270170,173479270170-1,a_only,393,410,40,389,332,145.0,2.013888888888889,14.0,72,212.0,597.0,9.57920792079208,44194.33202727295,1.5378561704580767,2455.24066818183,4613.56851137423,25.169321155120464,False,,2025-11-09-gpt5nano-failure-classifications
173479270170,173479270170-1,b_only,408,390,39,389,321,142.0,2.0579710144927534,14.0,69,192.0,543.0,9.642857142857142,39715.405436811736,1.3728782126305292,2206.4114131562073,4118.634637891588,27.067474251649795,False,,2025-11-09-gpt5nano-failure-classifications
173479270170,173479270170-1,ground_truth,431,413,39,389,334,145.0,2.013888888888889,14.0,72,212.0,597.0,9.57920792079208,44194.33202727295,1.5378561704580767,2455.24066818183,4613.56851137423,26.613915344230595,False,,2025-11-09-gpt5nano-failure-classifications
173524980836,173524980836-1,agent,154,88,15,24,17,3.0,1.0,1.0,3,3.0,4.0,0.5,3.1699250014423126,0.002113283334294875,0.17610694452457293,6.339850002884625,77.0894903394096,False,,2025-11-09-gpt5nano-failure-classifications
173524980836,173524980836-1,bypass,170,88,15,24,17,3.0,1.0,1.0,3,3.0,4.0,0.5,3.1699250014423126,0.002113283334294875,0.17610694452457293,6.339850002884625,76.31709063405036,False,,2025-11-09-gpt5nano-failure-classifications
173524980836,173524980836-1,a_only,170,88,15,24,17,3.0,1.0,1.0,3,3.0,4.0,0.5,3.1699250014423126,0.002113283334294875,0.17610694452457293,6.339850002884625,76.31709063405036,False,,2025-11-09-gpt5nano-failure-classifications
173524980836,173524980836-1,b_only,149,84,15,24,17,3.0,1.0,1.0,3,3.0,4.0,0.5,3.1699250014423126,0.002113283334294875,0.17610694452457293,6.339850002884625,77.7820200996077,False,,2025-11-09-gpt5nano-failure-classifications
173524980836,173524980836-1,ground_truth,156,88,15,24,17,3.0,1.0,1.0,3,3.0,4.0,0.5,3.1699250014423126,0.002113283334294875,0.17610694452457293,6.339850002884625,76.99012973103507,False,,2025-11-09-gpt5nano-failure-classifications
181756214525,181756214525-1,agent,107,61,2,0,20,4.0,1.3333333333333333,2.0,3,3.0,3.0,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,4.754887502163469,64.21747669647297,False,,2025-11-09-gpt5nano-failure-classifications
181756214525,181756214525-1,bypass,100,54,2,0,20,3.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
181756214525,181756214525-1,a_only,45,28,2,0,10,2.0,2.0,2.0,1,3.0,3.0,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,4.754887502163469,75.79190959381395,False,,2025-11-09-gpt5nano-failure-classifications
181756214525,181756214525-1,b_only,100,54,2,0,20,3.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,,2025-11-09-gpt5nano-failure-classifications
