id,model_name,eval_method,repo,n_files,bypass_method,difficulty,project_size,tokens_system_prompt,tokens_original,tokens_diff_a,tokens_diff_b,tokens_output,tokens_total,tokens_in,tokens_out,tokens_per_sec,bleu3,rouge_l,similarity,exact_match,best_judgement,total_cost_sum,processing_time_s_sum
13222601357,gpt-5-nano,agent,reflex-dev/reflex,2,,hard,medium,358,14792,470,1192,14952,31764,16812,14952,186.1244579866401,0.9813409758177618,0.9896434035541957,0.9799913222227183,False,True,0.006822,341.32
14222973267,gpt-5-nano,agent,lyft/cartography,1,,easy,medium,179,2808,246,187,2881,6301,3420,2881,113.7056753586574,0.9943502820149192,0.9946658299341072,0.986506306834849,False,True,0.001323,55.415
15620914083,gpt-5-nano,agent,OpenDevin/OpenDevin,2,,hard,medium,358,7444,4476,954,6332,19564,13232,6332,144.55445544554453,0.881676699334905,0.9219175264855154,0.8941302297144653,False,True,0.003195,270.68
15863986603,gpt-5-nano,agent,pytorch/rl,1,,easy,large,179,10958,122,2578,11726,25563,13837,11726,238.64113742660032,0.7627910070494741,0.7557341124908693,0.7759240591397849,False,True,0.005382,107.119
16130294178,gpt-5-nano,agent,alibaba/easyrec,1,,easy,medium,179,1999,1928,1589,3082,8777,5695,3082,62.112548475670174,0.9686800473282344,0.9734870317002882,0.9593018579586584,False,True,0.001518,141.308
16441547268,gpt-5-nano,agent,truera/trulens,1,,medium,large,179,1404,860,1053,1636,5132,3496,1636,97.83624058716995,0.862281683562386,0.934436664544876,0.8624203821656051,False,True,0.000829,52.455
18212518336,gpt-5-nano,agent,huggingface/nanotron,1,,medium,medium,179,1950,828,370,2415,5742,3327,2415,82.73298368970089,0.969829028920398,0.9732038834951456,0.9447689312429552,False,True,0.001132,69.404
18238461500,gpt-5-nano,agent,marqo-ai/marqo,2,,hard,large,358,973,223,244,1045,2843,1798,1045,75.40514017452192,0.9933885267284188,0.9978632478632479,0.9863059803120502,False,True,0.000508,75.406
18238994042,gpt-5-nano,agent,OpenSPG/KAG,1,,easy,large,179,5192,1200,3199,5272,15042,9770,5272,200.56802272090883,0.8836168860640793,0.9398674242424242,0.8601195417565997,False,True,0.002597,74.997
18799775579,gpt-5-nano,agent,crewAIInc/crewAI,1,,medium,large,179,4723,1038,2107,4937,12984,8047,4937,184.6626464899306,0.948835810243638,0.9378531073446328,0.8812627545708217,False,True,0.002377,70.312
19494670087,gpt-5-nano,agent,django-cms/django-cms,2,,hard,large,358,770,340,340,835,2643,1808,835,45.7757456094773,0.8354411573113913,0.8945078031212486,0.7850277067348678,False,True,0.00042500000000000003,115.476
19601435012,gpt-5-nano,agent,gregpr07/browser-use,1,,easy,medium,179,20219,512,4288,21275,46473,25198,21275,241.20391755894764,0.9615886942531476,0.9704285830025116,0.9402742731760834,False,True,0.00977,192.671
20026615903,gpt-5-nano,agent,modelscope/swift,2,,hard,medium,358,3618,422,2842,4068,11308,7240,4068,87.18043605637278,0.874849274301595,0.9317540974972008,0.8758262127917146,False,True,0.001989,259.416
20234665134,gpt-5-nano,agent,gregpr07/browser-use,2,,hard,medium,358,48633,3662,915,49329,102897,53568,49329,137.56816774981917,0.9840273213091941,0.9803033515837242,0.9667949083791056,False,True,0.02241,1495.942
20517112572,gpt-5-nano,agent,skfolio/skfolio,5,,hard,medium,895,8336,11872,10622,18695,50420,31725,18695,199.35866767360852,0.9600132488326348,0.9895930848272438,0.9767323217109846,False,True,0.009064,1264.555
21054225172,gpt-5-nano,agent,huggingface/lerobot,1,,easy,medium,179,3038,407,1148,3442,8214,4772,3442,111.380801930926,0.9769109967527204,0.9632818435046848,0.9182645114848504,False,True,0.001615,73.747
22342523083,gpt-5-nano,agent,NovaSky-AI/SkyThought,3,,hard,large,537,5759,10700,5966,6669,29631,22962,6669,251.3316821605483,0.6178360125829473,0.6530286940714102,0.5638586005027082,False,True,0.003816,353.688
22924018001,gpt-5-nano,agent,mlco2/codecarbon,1,,easy,medium,179,62,74,92,57,464,407,57,34.2713642071054,1.0,1.0,0.9957983193277312,True,True,4.3e-05,13.539
23070523726,gpt-5-nano,agent,pytorch/rl,2,,hard,large,358,34876,9682,9937,4464,59317,54853,4464,424.47814170501135,0.40162144428017327,0.42557817750543586,0.3892297205180641,False,True,0.004528,279.482
23441962954,gpt-5-nano,agent,TransformerLensOrg/TransformerLens,1,,easy,medium,179,199,99,395,460,1332,872,460,59.39269630356267,1.0,1.0,0.9975565058032988,False,True,0.000228,22.427
25148798218,gpt-5-nano,agent,Agenta-AI/agenta,1,,easy,large,179,3544,1598,651,3856,9828,5972,3856,71.59247361174852,0.94252092666507,0.9512652296157452,0.9422074375651656,False,True,0.001841,137.277
25505676981,gpt-5-nano,agent,skypilot-org/skypilot,1,,easy,large,179,7126,435,3344,6661,17745,11084,6661,234.83404795934572,0.8050120565679247,0.8952879581151831,0.8022414866612386,False,True,0.003219,75.564
25764051800,gpt-5-nano,agent,capsize-games/airunner,1,,medium,large,179,1659,3602,2568,1648,9656,8008,1648,99.72837032523265,0.7297330232035516,1.0,0.8811018131101813,False,True,0.00106,96.823
26064677954,gpt-5-nano,agent,h2oai/h2ogpt,1,,easy,large,179,28,75,80,26,388,362,26,44.55672944418925,0.78089666561908,0.5,0.4035087719298246,False,True,2.9e-05,8.708
26340290741,gpt-5-nano,agent,weaviate/Verba,1,,easy,medium,179,5706,118,450,5857,12310,6453,5857,220.502624178265,1.0,1.0,0.998679040780382,False,True,0.002665,55.827
27198332737,gpt-5-nano,agent,OpenDevin/OpenDevin,1,,easy,medium,179,2643,141,747,2887,6597,3710,2887,167.2116188882975,0.99265426942776,0.9309252217997463,0.8808746736292428,False,True,0.00134,39.453
27393818973,gpt-5-nano,agent,crewAIInc/crewAI,1,,easy,large,179,3022,860,1121,4303,9485,5182,4303,200.12659563245063,0.8961501044882577,0.6985915492957746,0.6333144100671776,False,True,0.00198,47.395
27718122506,gpt-5-nano,agent,pytorch/torchtune,3,,hard,large,537,12520,1777,14353,12739,41926,29187,12739,147.46735043456545,0.6080993721354783,0.7198636899992449,0.6137186636644996,False,True,0.006555,852.921
27727737447,gpt-5-nano,agent,huggingface/nanotron,1,,easy,medium,179,5514,1973,200,5536,13402,7866,5536,166.8077267748681,0.8596580056206301,0.9038560411311054,0.779175770360883,False,True,0.002608,80.344
27785054052,gpt-5-nano,agent,unclecode/crawl4ai,1,,easy,large,179,9720,1220,74,10103,21296,11193,10103,217.7571909158768,0.9902394262075928,0.97959940652819,0.966988614332546,False,True,0.004601,97.797
29257980436,gpt-5-nano,agent,QuivrHQ/MegaParse,1,,easy,medium,179,111,406,127,236,1059,823,236,50.68440700679621,1.0,1.0,0.9981078524124882,False,True,0.000136,20.894
29794561326,gpt-5-nano,agent,h2oai/h2ogpt,4,,hard,large,716,12315,1105,4253,7503,25892,18389,7503,184.51320496558014,0.7714650749906169,0.7842416034113973,0.6941448269321314,False,True,0.003921,561.304
30535717363,gpt-5-nano,agent,pytorch/TensorRT,1,,easy,huge,179,896,123,106,1021,2325,1304,1021,105.23218973476962,0.8920637654711028,0.9423076923076924,0.8947743467933491,False,True,0.000474,22.094
31104414942,gpt-5-nano,agent,unslothai/unsloth,1,,easy,medium,179,13373,228,194,13387,27361,13974,13387,239.55907331850736,0.9995887077329642,0.999784498240069,0.9995824489369846,False,True,0.006054,114.214
32019286296,gpt-5-nano,agent,huggingface/text-generation-inference,1,,easy,large,179,5550,435,145,5589,11898,6309,5589,273.00888001652095,0.9789737004363096,0.987058412032179,0.973148602256008,False,True,0.002551,43.581
33086999729,gpt-5-nano,agent,crewAIInc/crewAI,1,,easy,large,179,1510,675,563,1982,4909,2927,1982,99.30814047580516,0.9906473190858232,0.9850746268656716,0.975297552211992,False,True,0.000939,49.432
33506985078,gpt-5-nano,agent,OptimalScale/LMFlow,1,,easy,medium,179,5359,3485,197,5434,14654,9220,5434,213.2483483221281,0.5800361472989298,0.7388508608172579,0.5249035720275029,False,True,0.002635,68.718
33643660825,gpt-5-nano,agent,OpenDevin/OpenDevin,1,,easy,medium,179,7102,944,1731,7599,17555,9956,7599,233.51556992165155,0.9969906920630018,0.9952283571915476,0.990639908732628,False,True,0.003537,75.177
33827669550,gpt-5-nano,agent,opendilab/lightzero,1,,medium,medium,179,2090,3093,343,2225,7930,5705,2225,128.466822187662,0.9082869661990824,0.9156537753222836,0.8604864616796696,False,True,0.001175,61.728
34764634804,gpt-5-nano,agent,vllm-project/llm-compressor,1,,medium,medium,179,118,196,161,229,883,654,229,90.89973234506895,0.9706713394396412,0.8444444444444444,0.8820403825717322,False,True,0.000124,9.714
35316595041,gpt-5-nano,agent,XLabs-AI/x-flux-comfyui,1,,easy,small,179,5022,2661,722,5087,13671,8584,5087,175.93009638771284,0.9783320817130928,0.9709181553801411,0.9312277126846664,False,True,0.002464,77.707
35571962588,gpt-5-nano,agent,vllm-project/llm-compressor,1,,easy,medium,179,4167,649,138,4161,9294,5133,4161,140.53923273502593,0.9861238261064708,0.9926470588235294,0.9859574683032782,False,True,0.001921,66.131
35906434848,gpt-5-nano,agent,pyglet/pyglet,1,,easy,large,179,417,156,412,403,1567,1164,403,47.34854207584228,1.0,1.0,0.9994158878504672,True,True,0.000219,33.095
36389547520,gpt-5-nano,agent,pyg-team/pytorch_geometric,1,,medium,large,179,2743,658,5002,4301,12883,8582,4301,195.65349451751052,0.8083956760405283,0.7432790609617568,0.5886733215263242,False,True,0.00215,65.846
36712893608,gpt-5-nano,agent,skypilot-org/skypilot,1,,easy,large,179,4472,168,1709,3738,10266,6528,3738,166.65043342748612,0.7520541111187949,0.8655631812676625,0.7751435903702799,False,True,0.001822,61.602
37039043957,gpt-5-nano,agent,google/oss-fuzz-gen,1,,easy,medium,179,525,292,292,593,1881,1288,593,41.38431752178122,0.9790434061548664,0.9888198757763976,0.9748344370860929,False,True,0.000302,45.452
37073897055,gpt-5-nano,agent,khronosgroup/gltf-blender-io,1,,easy,medium,179,17486,573,172,17624,36034,18410,17624,183.3688699360341,0.9976256841609068,0.9944506104328524,0.990296054611782,False,True,0.00797,196.511
38024136375,gpt-5-nano,agent,reflex-dev/reflex,1,,easy,medium,179,6927,293,371,6942,14712,7770,6942,196.43238624225592,0.994721430384477,0.9955757805587158,0.9930573339024044,False,True,0.003165,74.896
39207980038,gpt-5-nano,agent,dgtlmoon/changedetection.io,1,,easy,medium,179,5750,160,495,5783,12367,6584,5783,140.7980873228212,0.9988589790856642,0.9995194617972128,0.9992585269401878,False,True,0.002642,87.835
39531423584,gpt-5-nano,agent,potpie-ai/potpie,2,,hard,medium,358,7438,897,776,7558,17027,9469,7558,208.43432488676706,0.9985525376097468,0.9987893462469735,0.9965150689056834,False,True,0.0034969999999999997,163.38
39607804436,gpt-5-nano,agent,MervinPraison/PraisonAI,1,,medium,large,179,24122,7990,5971,24156,62418,38262,24156,265.9650169375972,0.9239275866894988,0.9524407355439036,0.8989514659720342,False,True,0.011575,234.685
39763624666,gpt-5-nano,agent,allenai/open-instruct,2,,hard,medium,358,24916,3786,11082,26616,66758,40142,26616,262.94271489790776,0.9595527339379331,0.952978979249534,0.9066554988102354,False,True,0.012653999999999999,507.776
40243567152,gpt-5-nano,agent,OpenDevin/OpenDevin,1,,medium,medium,179,2477,951,1715,2806,8128,5322,2806,146.33970688848078,0.9583643988932006,0.9544895448954488,0.9271050683179646,False,True,0.001389,55.542
40935863883,gpt-5-nano,agent,khronosgroup/gltf-blender-io,1,,easy,medium,179,5239,156,287,5375,11236,5861,5375,211.36590229312063,0.999578773596484,0.9921440261865794,0.987020078971688,False,True,0.002443,53.159
41150938572,gpt-5-nano,agent,opendilab/lightzero,2,,hard,medium,358,4225,1312,821,4304,11020,6716,4304,92.36752552260575,0.9838264198096534,0.985448491722192,0.9779907262182668,False,True,0.002057,238.612
41671245706,gpt-5-nano,agent,unitaryai/detoxify,1,,easy,small,179,1181,180,174,1187,2901,1714,1187,83.18279569892474,1.0,1.0,0.9935944363103952,False,True,0.000561,34.875
41736855244,gpt-5-nano,agent,stanfordnlp/dspy,1,,easy,medium,179,2070,196,487,2250,5182,2932,2250,129.28496582006886,1.0,1.0,0.9992807972875783,False,True,0.001047,40.082
42053761198,gpt-5-nano,agent,huggingface/transformers,1,,easy,huge,179,11894,710,401,11951,25135,13184,11951,195.38416094026925,0.990031332411808,0.9958090003435244,0.9897065897065898,False,True,0.00544,128.644
42170627483,gpt-5-nano,agent,comet-ml/opik,1,,easy,large,179,2386,174,3690,2867,9296,6429,2867,233.4798442797941,0.9613320845919124,0.98158379373849,0.9675805483289974,False,True,0.001468,39.815
42427742358,gpt-5-nano,agent,lotus-data/lotus,1,,easy,small,179,680,200,1034,817,2910,2093,817,87.24329186029082,0.890920526894363,0.9228687415426252,0.8742529880478087,False,True,0.000431,33.355
42448858539,gpt-5-nano,agent,embeddings-benchmark/mteb,1,,easy,large,179,129,84,280,235,907,672,235,47.80729496099515,1.0,0.9801980198019802,0.9501160092807424,False,True,0.000128,18.972
43632899249,gpt-5-nano,agent,fixie-ai/ultravox,1,,easy,small,179,5381,877,1262,5830,13529,7699,5830,196.11225466036583,0.977938703032038,0.9837918215613384,0.9699504559488764,False,True,0.002717,68.986
43732508883,gpt-5-nano,agent,OpenAccess-AI-Collective/axolotl,1,,medium,medium,179,4257,234,2284,4190,11144,6954,4190,186.4574096073084,0.8866163273524237,0.9177352535016768,0.8690493346783879,False,True,0.002024,59.767
44880586067,gpt-5-nano,agent,custom-components/ble_monitor,1,,easy,medium,179,12921,409,559,12979,27047,14068,12979,278.5106010523823,0.9617936396528256,0.9804951237809452,0.9672356943111148,False,True,0.005895,97.113
45020413971,gpt-5-nano,agent,dbt-labs/dbt-core,1,,easy,large,179,978,137,203,978,2475,1497,978,107.43120062505426,1.0,1.0,0.999732905982906,True,True,0.000466,23.038
45123200806,gpt-5-nano,agent,gregpr07/browser-use,1,,medium,medium,179,8003,1623,1927,4713,16445,11732,4713,208.56055802155996,0.6312443426058051,0.8066789215686275,0.6933497116729792,False,True,0.002472,78.85
45302251787,gpt-5-nano,agent,crewAIInc/crewAI,4,,hard,large,716,7042,943,1874,7100,17675,10575,7100,95.31487613110583,0.9811291997486834,0.9909900524455558,0.9807831171493512,False,True,0.0033680000000000003,741.752
45553492800,gpt-5-nano,agent,khronosgroup/gltf-blender-io,1,,easy,medium,179,17786,172,172,17786,36095,18309,17786,238.9811767977383,0.9998870790159492,0.9998953646541802,0.9999761606770368,False,True,0.00803,151.037
45626539229,gpt-5-nano,agent,pennylaneai/pennylane,1,,easy,large,179,1829,1503,419,3057,6987,3930,3057,150.5851419211621,1.0,1.0,0.9997855611150822,False,True,0.001419,46.399
46282597280,gpt-5-nano,agent,vllm-project/llm-compressor,3,,hard,medium,537,1503,572,555,1905,5072,3167,1905,87.40457357528132,0.9974841808308215,0.9024384633080285,0.9242212580102896,False,True,0.00092,174.08700000000002
46568911574,gpt-5-nano,agent,dbt-labs/dbt-core,8,,hard,large,1432,59058,9917,8118,59845,138370,78525,59845,233.2917453466415,0.9596706554918945,0.9689615271318467,0.9440342983606016,False,True,0.027863,4744.96
48090509757,gpt-5-nano,agent,opentensor/bittensor,1,,medium,medium,179,561,179,1258,759,2936,2177,759,93.15903033379873,0.8886994158597031,0.8741865509761388,0.7944289693593315,False,True,0.000412,31.516
48141443196,gpt-5-nano,agent,fastmachinelearning/hls4ml,3,,hard,medium,537,18346,3472,8551,20192,51098,30906,20192,172.68496770901274,0.882669191791797,0.888103639115512,0.8032674712374236,False,True,0.009623,887.7090000000001
49472848586,gpt-5-nano,agent,xlang-ai/OSWorld,1,,easy,medium,179,2261,201,257,2295,5193,2898,2295,153.88490487761513,0.9906376438765364,0.995264404104183,0.9886706948640483,False,True,0.001063,33.746
50847885721,gpt-5-nano,agent,allenai/open-instruct,1,,medium,medium,179,18255,5272,1420,12392,37518,25126,12392,278.48871733966746,0.596638506011255,0.7007818882016571,0.5734463276836158,False,True,0.006213,134.72
50897849942,gpt-5-nano,agent,OpenDevin/OpenDevin,1,,easy,medium,179,414,189,157,458,1397,939,458,78.91317855730668,1.0,0.9528985507246376,0.952549889135255,False,True,0.00023,17.703
51348011552,gpt-5-nano,agent,vanna-ai/vanna,1,,easy,medium,179,15416,66,1499,15006,32166,17160,15006,221.68312669280976,0.9885483480169764,0.9942754919499104,0.9865655848591596,False,True,0.00686,145.099
52916896984,gpt-5-nano,agent,OpenDevin/OpenDevin,5,,hard,medium,895,8354,7517,1512,12182,30460,18278,12182,127.30335059409626,0.9638140674331156,0.9707856997382637,0.9529690067469119,False,True,0.005787,1196.355
54373966743,gpt-5-nano,agent,OpenSPG/KAG,1,,easy,large,179,2287,130,1104,2378,6078,3700,2378,88.49995631788929,0.9948077077928744,0.994192799070848,0.9864110871130308,False,True,0.001136,68.678
54766963915,gpt-5-nano,agent,h2oai/h2ogpt,1,,easy,large,179,26,77,75,30,387,357,30,39.397332790389896,0.78089666561908,0.5,0.3508771929824561,False,True,3e-05,9.823
56568483037,gpt-5-nano,agent,OpenDevin/OpenDevin,3,,hard,medium,537,4736,3219,1812,6132,16436,10304,6132,149.51196659722916,0.8922017590850445,0.8367099762041219,0.7339852800098742,False,True,0.002968,329.793
57230533443,gpt-5-nano,agent,pytorch/torchchat,1,,easy,medium,179,1550,1308,523,1584,5144,3560,1584,102.62753626079844,0.4907512146283594,0.7548417572035899,0.5733184274268679,False,True,0.000812,50.123
59114922611,gpt-5-nano,agent,potpie-ai/potpie,4,,hard,medium,716,6228,1131,2710,6334,17119,10785,6334,102.50591299661687,0.9731417518866986,0.9701070609216482,0.9449370283168258,False,True,0.003073,668.02
59244557910,gpt-5-nano,agent,nautobot/nautobot,1,,medium,large,179,2653,604,494,2070,6000,3930,2070,77.1366862079605,0.993154870876136,0.9957805907172996,0.9888746255883611,False,True,0.001025,77.784
59731440743,gpt-5-nano,agent,netbox-community/netbox,1,,easy,large,179,1565,242,477,1632,4095,2463,1632,99.77340837658066,0.9878108018760324,0.9627079747561677,0.9347143753923416,False,True,0.000776,41.043
59974458558,gpt-5-nano,agent,stanfordnlp/dspy,1,,medium,medium,179,1108,396,545,1156,3384,2228,1156,94.75541119480302,0.989667469276832,0.9737827715355803,0.9542297417631344,False,True,0.000574,35.713
60581983439,gpt-5-nano,agent,google/oss-fuzz-gen,1,,easy,medium,179,757,1469,208,1260,3873,2613,1260,91.65128496379384,0.9372642514277107,0.9615384615384616,0.9300165837479272,False,True,0.000635,42.258
61041753522,gpt-5-nano,agent,stanfordnlp/dspy,1,,easy,medium,179,1428,2101,235,1493,5436,3943,1493,102.147809910367,0.9940441069054728,1.0,0.9940056945901392,False,True,0.000794,53.217
61123449016,gpt-5-nano,agent,crewAIInc/crewAI,2,,hard,large,358,4753,1255,741,5868,12975,7107,5868,118.05005868384421,0.9996548711731652,0.9970108695652173,0.9946139797888054,False,True,0.002702,219.822
61514164703,gpt-5-nano,agent,truera/trulens,2,,hard,large,358,8341,7495,3011,9842,29047,19205,9842,244.23199811657082,0.9161496829571316,0.9215726456672015,0.8347017042780248,False,True,0.004897,237.864
62583018238,gpt-5-nano,agent,facebookresearch/schedule_free,2,,hard,small,358,3216,1863,426,3365,9228,5863,3365,92.8510338582281,0.9578299141943123,0.9769214594106976,0.9564449126852612,False,True,0.0016389999999999998,198.77
64938970296,gpt-5-nano,agent,google/maxtext,1,,easy,medium,179,22576,4331,1907,22159,51152,28993,22159,220.49131216297184,0.8913398682327819,0.9432831347868434,0.903968564239818,False,True,0.010313,231.991
65387531591,gpt-5-nano,agent,SylphAI-Inc/AdalFlow,1,,easy,medium,179,674,179,312,863,2207,1344,863,54.4427450786916,0.9945504019574326,0.9984825493171472,0.9941489361702128,False,True,0.000412,40.538
66806366616,gpt-5-nano,agent,lavague-ai/LaVague,2,,hard,medium,358,8800,8063,594,8573,26388,17815,8573,309.17036707244205,0.4794694364207971,0.5403100627098487,0.39398191465684845,False,True,0.00432,170.702
67087180257,gpt-5-nano,agent,pypsa/pypsa,1,,medium,medium,179,0,0,9721,8641,18541,9900,8641,158.57444643055686,0.9961586945197876,0.9981357605000548,0.9969725494186786,False,True,0.003951,116.923
67700861937,gpt-5-nano,agent,google/maxtext,1,,easy,medium,179,14444,1871,759,14634,31887,17253,14634,234.47702806047417,0.992368160359355,0.9890398947829898,0.977424227498112,False,True,0.006716,135.992
67875628440,gpt-5-nano,agent,microsoft/deepspeed,1,,medium,large,179,34758,1395,5112,34970,76414,41444,34970,174.85681072929847,0.9433818629212,0.9500462962962964,0.9203361861758292,False,True,0.01606,437.009
68445643984,gpt-5-nano,agent,MinishLab/model2vec,3,,hard,medium,537,5565,1370,1635,6897,16004,9107,6897,154.71023249069555,0.9647046019109569,0.9762654957946558,0.9614657385275044,False,True,0.003214,310.335
69396474219,gpt-5-nano,agent,explosion/spacy,1,,easy,large,179,66,106,104,66,521,455,66,21.30008176614881,0.9724062489992064,0.9310344827586208,0.98744769874477,False,True,4.9e-05,24.46
69807437777,gpt-5-nano,agent,great-expectations/great_expectations,5,,hard,large,895,0,3165,3521,4280,11861,7581,4280,75.5713566654561,0.6324953263815647,0.7504420522944821,0.6237801938695078,False,True,0.002091,784.755
70855665513,gpt-5-nano,agent,cpacker/MemGPT,1,,medium,medium,179,635,1115,373,761,3063,2302,761,83.81906247434529,0.7070181135548743,0.7893518518518517,0.6363008971704625,False,True,0.00042,36.543
70914489925,gpt-5-nano,agent,run-llama/llama_parse,1,,easy,small,179,9699,1865,1740,12875,26358,13483,12875,237.29484951880227,0.8636791125143177,0.9116761224346852,0.8186936044022265,False,True,0.005824,111.077
71222375962,gpt-5-nano,agent,a-r-r-o-w/finetrainers,7,,hard,medium,1253,28931,14962,15133,41035,101314,60279,41035,235.1824210924606,0.9743366581263152,0.9819131480953401,0.96634622115296,False,True,0.019428,3015.5229999999992
71915037047,gpt-5-nano,agent,allenai/open-instruct,3,,hard,medium,537,25191,1516,2564,26174,55982,29808,26174,230.02457123604,0.9936347517533942,0.9928279860624599,0.9876436478075789,False,True,0.01196,730.122
72077020924,gpt-5-nano,agent,pennylaneai/pennylane,1,,medium,large,179,2636,1509,576,3173,8073,4900,3173,99.28668060509162,0.9965859712266892,0.9983258928571428,0.996984783675759,False,True,0.001514,81.31
72456172364,gpt-5-nano,agent,vllm-project/llm-compressor,2,,hard,medium,358,815,1329,1514,1019,5035,4016,1019,83.81050669152407,0.7489828419470463,0.9038772213247173,0.8217967515404192,False,True,0.000609,120.152
72809415679,gpt-5-nano,agent,huggingface/transformers,1,,easy,huge,179,11753,116,96,11806,23950,12144,11806,322.9111893108981,1.0,1.0,0.9999798224374497,True,True,0.00533,74.169
73124572963,gpt-5-nano,agent,cpacker/MemGPT,3,,hard,medium,537,19714,6301,7620,21739,55911,34172,21739,232.88487170943017,0.8970439607347808,0.9141301242140885,0.8630256110632762,False,True,0.010403999999999998,720.24
73567426006,gpt-5-nano,agent,OptimalScale/LMFlow,2,,hard,medium,358,0,6783,6839,6896,20876,13980,6896,228.69036533932191,0.916847455757065,0.9467669466692713,0.8974336688529941,False,True,0.003457,182.57
73925695856,gpt-5-nano,agent,vllm-project/llm-compressor,1,,easy,medium,179,888,736,232,981,3016,2035,981,51.53617443012884,0.9685443562563572,0.968365553602812,0.9489991296779808,False,True,0.000494,58.522
74198421728,gpt-5-nano,agent,pytorch/TensorRT,5,,hard,huge,895,10330,3561,3571,9869,28226,18357,9869,111.51981604327091,0.9237294545208968,0.8683731513984771,0.8020216857690287,False,True,0.0048660000000000005,1265.515
74343481119,gpt-5-nano,agent,ezyang/codemcp,2,,hard,small,358,2555,332,309,2585,6139,3554,2585,105.79375473909148,0.9817043215357182,0.9912126537785588,0.9840979313807658,False,True,0.001212,116.056
75993936378,gpt-5-nano,agent,microsoft/NLWeb,1,,easy,medium,179,4711,472,475,4517,10354,5837,4517,245.0418895252521,0.8803207517801123,0.9441809558555272,0.8871334310850439,False,True,0.002099,42.254
76308015488,gpt-5-nano,agent,pykeen/pykeen,1,,medium,medium,179,16222,2163,432,16482,35478,18996,16482,192.54941548080367,0.9433176359303104,0.9493775023309384,0.9098444179341882,False,True,0.007543,184.254
76486984243,gpt-5-nano,agent,cpacker/MemGPT,2,,hard,medium,358,8415,2788,2534,7124,21219,14095,7124,205.44125478046183,0.6845146126957221,0.8265077182772734,0.7278541448288054,False,True,0.003555,206.57
